ID,Job Title,Company Title,Tenure,Job Type
232545THO0000405,Clinical Research Assistant,"Neonatal Intensive Care Unit, CHU of Caen, FranceNeonatal Intensive Care Unit, CHU of Caen, France",Apr 2012 - Sep 2013 · 1 yr 6 mos,"onatal Intensive Care Unit, CHU of Caen, FranceNeonatal Intensive Care Unit, CHU of Caen, France"
232545THO0000405,Non-tenured Lecturer,Université de Caen Basse-NormandieUniversité de Caen Basse-Normandie,Feb 2011 - Jun 2011 · 5 mos,versité de Caen Basse-NormandieUniversité de Caen Basse-Normandie
232545THO0000405,Graduate Research Assistant,Cap DigitalCap Digital,Jan 2009 - Dec 2009 · 1 yr,DigitalCap Digital
232545THO0000405,Undergraduate Research Assistant,IGBMCIGBMC,Jan 2008 - Jun 2008 · 6 mos,CIGBMC
232757LUC0000410,Lead Data Scientist,Statistical Consultant ,Jul 2019 - Present · 4 yrs 6 mos,atistical Consultant · Self-employedStatistical Consultant · Self-employed
232757LUC0000410,Lead Data Scientist / Big Data Analyst,Allianz FranceAllianz France,Jan 2016 - Jun 2019 · 3 yrs 6 mos,lianz FranceAllianz France
232757LUC0000410,Teaching Assistant of C++,ENSAE ParisTechENSAE ParisTech,Sep 2015 - Mar 2018 · 2 yrs 7 mos,ParisTechENSAE ParisTech
232757LUC0000410,Master Thesis Project,DYOGEN Group - ENS ParisDYOGEN Group - ENS Paris,Sep 2014 - Nov 2015 · 1 yr 3 mos,YOGEN Group - ENS ParisDYOGEN Group - ENS Paris
232757LUC0000410,Statistician,"CEU - Department of Public Health and Primary Care, University of CambridgeCEU - Department of Public Health and Primary Care, University of Cambridge",Jan 2014 - Jul 2014 · 7 mos,#NAME?
232757LUC0000410,Marketing Internship,WeiQing ShengCunWeiQing ShengCun,Jul 2012 - Aug 2012 · 2 mos,iQing ShengCunWeiQing ShengCun
232757LUC0000410,Alternative Civilian Service,Carl-von-Basedow-Klinikum Saalekreis GmbHCarl-von-Basedow-Klinikum Saalekreis GmbH,Jul 2008 - Mar 2009 · 9 mos,#NAME?
232848SIW0000412,Data scientist,Accor ,Apr 2023 - Present · 9 mos,r · PermanentAccor · Permanent
232848SIW0000412,Data Scientist,LittleBigCode ,Apr 2023 - Present · 9 mos,ttleBigCode · PermanentLittleBigCode · Permanent
232848SIW0000412,Data Scientist,Vizzit ,Sep 2020 - Mar 2023 · 2 yrs 7 mos,zzit · PermanentVizzit · Permanent
232848SIW0000412,Data Scientist,ENGIE ,Nov 2019 - Jul 2020 · 9 mos,· ApprenticeshipENGIE · Apprenticeship
232848SIW0000412,Data Science Intern,Attila AIAttila AI,Jul 2019 - Aug 2019 · 2 mos,tila AIAttila AI
232848SIW0000412,Data Science Workshop Conductor,OrangeOrange,Jul 2019 · 1 mo,Orange
232848SIW0000412,Cloud and Telecommunication Intern,Huawei TechnologiesHuawei Technologies,Jul 2018 - Aug 2018 · 2 mos,i TechnologiesHuawei Technologies
232848SIW0000412,Web Development Intern,IntilaQ TunisiaIntilaQ Tunisia,Jul 2017 - Sep 2017 · 3 mos,ilaQ TunisiaIntilaQ Tunisia
181541SOL0000415,Senior Data Scientist,France Télévisions ,Oct 2021 - Present · 2 yrs 3 mos, Télévisions · PermanentFrance Télévisions · Permanent
181541SOL0000415,Senior Data Scientist,Wewyse ,Sep 2021 - Present · 2 yrs 4 mos,wyse · PermanentWewyse · Permanent
181541SOL0000415,Senior Data Scientist,"TRIBVN Healthcare, Digital Pathology Solutions ",Apr 2020 - Sep 2021 · 1 yr 6 mos,"Healthcare, Digital Pathology Solutions · PermanentTRIBVN Healthcare, Digital Pathology Solutions · Permanent"
181541SOL0000415,Research Engineer - Machine Learning and Computer Vision,Aquila Consulting - R&D Big Data - Data ScienceAquila Consulting - R&D Big Data - Data Science,Mar 2018 - Apr 2020 · 2 yrs 2 mos,la Consulting - R&D Big Data - Data ScienceAquila Consulting - R&D Big Data - Data Science
181541SOL0000415,Research Engineer - Machine Learning and Computer Vision,ENGIEENGIE,Mar 2018 - Apr 2020 · 2 yrs 2 mos,
181541SOL0000415,Research Engineer - PhD,CEA ListCEA List,Sep 2014 - Dec 2017 · 3 yrs 4 mos,ListCEA List
181541SOL0000415,Research Engineer - Internship,ThalesThales,Sep 2013 - Feb 2014 · 6 mos,esThales
181541SOL0000415,Developer - Internship,Mobile Devices IngenierieMobile Devices Ingenierie,Jun 2012 - Sep 2012 · 4 mos,obile Devices IngenierieMobile Devices Ingenierie
181541SOL0000415,Assembly and Quality Control Operator - Internship,HutchinsonHutchinson,Jul 2011 - Aug 2011 · 2 mos,chinsonHutchinson
181707WAL0000418,Data Scientist,AKUR8AKUR8,Jun 2022 - Present · 1 yr 7 mos,
181707WAL0000418,Quantitative Researcher,Qube Research & TechnologiesQube Research & Technologies,Jul 2019 - Mar 2022 · 2 yrs 9 mos, Research & TechnologiesQube Research & Technologies
181707WAL0000418,Quantitative Researcher,FactSetFactSet,Sep 2016 - Jun 2019 · 2 yrs 10 mos,SetFactSet
181707WAL0000418,Postdoctoral Researcher in Theoretical Physics,Université Libre de BruxellesUniversité Libre de Bruxelles,2012 - 2015 · 3 yrs,versité Libre de BruxellesUniversité Libre de Bruxelles
181707WAL0000418,Postdoctoral Researcher in Theoretical Physics,Texas A&M UniversityTexas A&M University,2009 - 2012 · 3 yrs,xas A&M UniversityTexas A&M University
181707WAL0000418,Postdoctoral Researcher in Theoretical Physics,École Normale SupérieureÉcole Normale Supérieure,2007 - 2009 · 2 yrs,le Normale SupérieureÉcole Normale Supérieure
181707WAL0000418,Graduate Research Assistant in Theoretical Physics,Max Planck Institute for PhysicsMax Planck Institute for Physics,2004 - 2007 · 3 yrs,ax Planck Institute for PhysicsMax Planck Institute for Physics
181822SYM0000421,Lead Data Scientist,Cegid ,Apr 2023 - Present · 9 mos,gid · Full-timeCegid · Full-time
181822SYM0000421,Senior Data Science Consultant,Kantar ,Mar 2022 - Apr 2023 · 1 yr 2 mos,ar · Full-timeKantar · Full-time
181822SYM0000421,Data Scientist,CRIF ,Sep 2020 - Mar 2022 · 1 yr 7 mos,· Full-timeCRIF · Full-time
181822SYM0000421,Data Scientist,PrometeiaPrometeia,Oct 2018 - Sep 2020 · 2 yrs,meteiaPrometeia
181822SYM0000421,Analyst,ATLANTIC-ACMATLANTIC-ACM,Jul 2017 - Mar 2018 · 9 mos,ATLANTIC-ACM
181847ANN0000422,Data Scientist / R&D Engineer,ProbayesProbayes,Apr 2016 - Present · 7 yrs 9 mos,bayesProbayes
181847ANN0000422,Data Scientist,Gilt GroupeGilt Groupe,Jan 2014 - Aug 2015 · 1 yr 8 mos,lt GroupeGilt Groupe
181847ANN0000422,Fellow,Insight Data ScienceInsight Data Science,Aug 2013 - Nov 2013 · 4 mos,ght Data ScienceInsight Data Science
181847ANN0000422,Post Doctoral Researcher in Astrophysics,Stanford UniversityStanford University,Dec 2010 - Nov 2012 · 2 yrs,anford UniversityStanford University
181847ANN0000422,Post Doctoral Researcher in Astrophysics,Institute of Planetology and Astrophysics of GrenobleInstitute of Planetology and Astrophysics of Grenoble,Nov 2008 - Oct 2010 · 2 yrs,itute of Planetology and Astrophysics of GrenobleInstitute of Planetology and Astrophysics of Grenoble
181847ANN0000422,Post Doctoral Researcher in Astrophysics,Max Planck Institute for Nuclear PhysicsMax Planck Institute for Nuclear Physics,Nov 2007 - Oct 2008 · 1 yr,ax Planck Institute for Nuclear PhysicsMax Planck Institute for Nuclear Physics
181937WAJ0000424,Data Science Lead,Oney ,Aug 2022 - Present · 1 yr 5 mos,y · PermanentOney · Permanent
181937WAJ0000424,Teacher  - Data Visulization course,Univ Paris DiderotUniv Paris Diderot,Sep 2023 - Present · 4 mos,v Paris DiderotUniv Paris Diderot
181937WAJ0000424,Lead Data Scientist,BLING ,Sep 2021 - Jun 2022 · 10 mos,· PermanentBLING · Permanent
181937WAJ0000424,Lead Data Scientist,Radio FranceRadio France,Oct 2020 - Sep 2021 · 1 yr,io FranceRadio France
181937WAJ0000424,Consultant Statistician - Lead Data Scientist,Streamlink  ,2018 - 2021 · 3 yrs,reamlink  · PermanentStreamlink  · Permanent
181937WAJ0000424,Lead Data Scientist - Customer/Marketing/Data,Louvre Hotels GroupLouvre Hotels Group,Oct 2018 - Oct 2020 · 2 yrs 1 mo,uvre Hotels GroupLouvre Hotels Group
181937WAJ0000424,Head of Customer Analytics Unit,ZainZain,Dec 2017 - Sep 2018 · 10 mos,nZain
181937WAJ0000424,Senior Statistician -Marketing Data Scientist,Ooredoo GroupOoredoo Group,Mar 2017 - Nov 2017 · 9 mos,redoo GroupOoredoo Group
182244GER0000431,Head of Data Science,Solocal ,Oct 2021 - Present · 2 yrs 3 mos,local · PermanentSolocal · Permanent
182244GER0000431,Senior Data Scientist,Renault Digital ,May 2017 - Oct 2021 · 4 yrs 6 mos,nault Digital · PermanentRenault Digital · Permanent
182244GER0000431,Data Scientist,FreelancerFreelancer,Nov 2016 - Apr 2017 · 6 mos,elancerFreelancer
182244GER0000431,Senior Data Scientist,SSE plcSSE plc,Sep 2015 - Sep 2016 · 1 yr 1 mo,plcSSE plc
182244GER0000431,Senior Data Scientist,GE HealthcareGE Healthcare,Aug 2014 - Aug 2015 · 1 yr 1 mo,HealthcareGE Healthcare
182244GER0000431,Chief Science Officer at a Startup,Remagine Technologies Ltd.Remagine Technologies Ltd.,Sep 2012 - Jul 2014 · 1 yr 11 mos,magine Technologies Ltd.Remagine Technologies Ltd.
182244GER0000431,Data Miner,VodafoneVodafone,Mar 2008 - Sep 2012 · 4 yrs 7 mos,dafoneVodafone
182244GER0000431,Junior Consultant Data Miner,Clementine Consulting (former SPSS Hungary)Clementine Consulting (former SPSS Hungary),Jun 2007 - Mar 2008 · 10 mos,ementine Consulting (former SPSS Hungary)Clementine Consulting (former SPSS Hungary)
182310🌶️0000432,Lead Data Scientist / ML Engineer,Brigad ,Apr 2023 - Present · 9 mos,gad · PermanentBrigad · Permanent
182339IVA0000433,Engineering Manager - Data,Remote ,May 2022 - Present · 1 yr 8 mos,mote · PermanentRemote · Permanent
182405GAB0000434,"Sr. Data Scientist, Lead",Visier Inc. ,Oct 2022 - Present · 1 yr 3 mos,sier Inc. · PermanentVisier Inc. · Permanent
182551ERE0000438,Member of Scientific Advisory Board,Math and AI InstituteMath and AI Institute,Aug 2023 - Present · 5 mos,ath and AI InstituteMath and AI Institute
182551ERE0000438,Member of Technical Advisory Board,ComparisonatorComparisonator,Dec 2021 - Present · 2 yrs 1 mo,mparisonatorComparisonator
182551ERE0000438,post doctoral researcher,ISAE-SUPAEROISAE-SUPAERO,Apr 2017 - Present · 6 yrs 9 mos,
182551ERE0000438,Lead Data Scientist,DatategyDatategy,Apr 2022 - Dec 2023 · 1 yr 9 mos,atategyDatategy
182551ERE0000438,Data Scientist,DatategyDatategy,Feb 2019 - 2021 · 2 yrs,atategyDatategy
182551ERE0000438,Postdoctoral Researcher,CentraleSupélecCentraleSupélec,Apr 2016 - Feb 2019 · 2 yrs 11 mos,ntraleSupélecCentraleSupélec
182551ERE0000438,Ph.D. Researcher,CentraleSupélecCentraleSupélec,Feb 2013 - Feb 2016 · 3 yrs 1 mo,ntraleSupélecCentraleSupélec
182736SHA0000442,Junior Data Scientist,Crayon ,Feb 2022 - Present · 1 yr 11 mos,n · PermanentCrayon · Permanent
182736SHA0000442,Technical Intern - Global Sales Operations,SAS ,Mar 2021 - Aug 2021 · 6 mos,· InternshipSAS · Internship
182736SHA0000442,Weekly Columnist,Interactive Media Limited (Searchlight Newspaper) ,Aug 2017 - Jul 2019 · 2 yrs,eractive Media Limited (Searchlight Newspaper) · FreelanceInteractive Media Limited (Searchlight Newspaper) · Freelance
182736SHA0000442,Administration and Reporting Clerk,Bank of St. Vincent and the Grenadines Ltd (BOSVG) ,Oct 2018 - May 2019 · 8 mos,of St. Vincent and the Grenadines Ltd (BOSVG) · ContractBank of St. Vincent and the Grenadines Ltd (BOSVG) · Contract
182736SHA0000442,Logistics Intern,The ANSA McAL Group ,Jun 2018 - Jul 2018 · 2 mos, ANSA McAL Group · InternshipThe ANSA McAL Group · Internship
182736SHA0000442,Banker,Bank of St Vincent and the GrenadinesBank of St Vincent and the Grenadines,Sep 2014 - Aug 2015 · 1 yr,of St Vincent and the GrenadinesBank of St Vincent and the Grenadines
182859REM0000445,Senior research scientist: Data and discovery team,GOURMEY ,Dec 2022 - Present · 1 yr 1 mo,EY · PermanentGOURMEY · Permanent
182859REM0000445,Research Staff Member,IBM ,Jun 2021 - Dec 2022 · 1 yr 7 mos, · PermanentIBM · Permanent
182859REM0000445,Research fellow and group leader,Université de ParisUniversité de Paris,Nov 2018 - Jun 2021 · 2 yrs 8 mos,versité de ParisUniversité de Paris
182859REM0000445,Postdoctoral Fellow,Institut Curie - Research CentreInstitut Curie - Research Centre,Nov 2016 - Oct 2018 · 2 yrs,itut Curie - Research CentreInstitut Curie - Research Centre
182859REM0000445,Research Internship,Harvard UniversityHarvard University,Sep 2015 - Nov 2015 · 3 mos, UniversityHarvard University
182859REM0000445,Research Internship,Harvard UniversityHarvard University,Sep 2014 - Dec 2014 · 4 mos, UniversityHarvard University
182859REM0000445,Research Internship,EPFLEPFL,May 2011 - Aug 2011 · 4 mos,
183119SAR0000450,Data Scientist,RTE Réseau de Transport d'Electricité ,Sep 2021 - Present · 2 yrs 4 mos,Réseau de Transport d'Electricité · PermanentRTE Réseau de Transport d'Electricité · Permanent
183119SAR0000450,Data Scientist Consultant,Groupe EstiaGroupe Estia,Mar 2020 - Present · 3 yrs 10 mos,upe EstiaGroupe Estia
183119SAR0000450,Data Scientist Consultant,EDF ,Jul 2020 - Jul 2021 · 1 yr 1 mo,F · PermanentEDF · Permanent
183119SAR0000450,Data Scientist Consultant,Nestlé Nespresso SA ,Mar 2020 - Jun 2020 · 4 mos,stlé Nespresso SA · PermanentNestlé Nespresso SA · Permanent
183119SAR0000450,Data Scientist,OFFISANTEOFFISANTE,Apr 2019 - Aug 2019 · 5 mos,
183119SAR0000450,Data Scientist,Publicis GroupePublicis Groupe,Sep 2017 - Aug 2018 · 1 yr,icis GroupePublicis Groupe
183119SAR0000450,Data Scientist,COURIRCOURIR,Sep 2017 - Aug 2018 · 1 yr,
183119SAR0000450,Data Scientist (Internship),Crédit Agricole CIBCrédit Agricole CIB,Feb 2017 - Jul 2017 · 6 mos,it Agricole CIBCrédit Agricole CIB
183119SAR0000450,Econometrician,Office des changesOffice des changes,Jun 2016 - Aug 2016 · 3 mos,ce des changesOffice des changes
183146SAR0000451,Data Scientist,Mobsuccess Group ,Sep 2023 - Present · 4 mos,obsuccess Group · PermanentMobsuccess Group · Permanent
183146SAR0000451,Data Scientist - PhD Student,INRAEINRAE,Oct 2021 - Jun 2023 · 1 yr 9 mos,
183146SAR0000451,Agricultural data analyst,ARVALIS - Institut du végétal ,Jan 2021 - Sep 2021 · 9 mos,- Institut du végétal · ContractARVALIS - Institut du végétal · Contract
183146SAR0000451,Agricultural data analyst,ARVALIS - Institut du végétal ,Mar 2020 - Sep 2020 · 7 mos,- Institut du végétal · InternshipARVALIS - Institut du végétal · Internship
183146SAR0000451,Research assistant in experimental economix,EconomiX UMR7235 CNRS ,Jun 2019 - Jul 2019 · 2 mos,nomiX UMR7235 CNRS · InternshipEconomiX UMR7235 CNRS · Internship
183146SAR0000451,Social Soldarity Economy Research Officer,EuCIE - European confederation of inclusive entreprises ,Jul 2018 - Aug 2018 · 2 mos,#NAME?
183236NIC0000453,Data Scientist,Waro ,Nov 2022 - Present · 1 yr 2 mos, · PermanentWaro · Permanent
183419AVN0000457,Sports Data Scientist,Olympique de MarseilleOlympique de Marseille,Sep 2021 - Present · 2 yrs 4 mos,ympique de MarseilleOlympique de Marseille
183419AVN0000457,Sports Data Scientist,SmartcoachSmartcoach,Sep 2020 - Aug 2021 · 1 yr,coachSmartcoach
183419AVN0000457,Sports Data Scientist,REMIQZ Football AnalyticsREMIQZ Football Analytics,Feb 2019 - Jul 2019 · 6 mos,IQZ Football AnalyticsREMIQZ Football Analytics
183419AVN0000457,Quantitative Investment Strategies Structuring,BNP Paribas CIBBNP Paribas CIB,Jun 2018 - Nov 2018 · 6 mos,Paribas CIBBNP Paribas CIB
183419AVN0000457,Quantitative Risk Analyst,Crédit MutuelCrédit Mutuel,Jun 2016 - Aug 2016 · 3 mos,it MutuelCrédit Mutuel
183419AVN0000457,Tutoring in Mathematics and Geopolitics,MyPrepaMyPrepa,Sep 2015 - May 2016 · 9 mos,yPrepaMyPrepa
183448AXE0000458,Data Engineer,L'Oréal ,May 2021 - Present · 2 yrs 8 mos, · ContractL'Oréal · Contract
183448AXE0000458,Data Scientist,SNCF Réseau ,Jul 2020 - May 2021 · 11 mos,Réseau · ContractSNCF Réseau · Contract
183448AXE0000458,Data Scientist,L'Oréal ,Jul 2019 - Jul 2020 · 1 yr 1 mo, · ContractL'Oréal · Contract
183448AXE0000458,Data Scientist and Tech Consultant,Hewlett Packard Enterprise ,Feb 2019 - Jun 2019 · 5 mos,wlett Packard Enterprise · ContractHewlett Packard Enterprise · Contract
183448AXE0000458,Data Scientist,La mètis ,Jun 2018 - Nov 2018 · 6 mos,mètis · ContractLa mètis · Contract
183448AXE0000458,Data Analyst - Machine learning / Deep learning,Intelligent Profit Solutions ,Feb 2017 - May 2018 · 1 yr 4 mos,elligent Profit Solutions · Full-timeIntelligent Profit Solutions · Full-time
183448AXE0000458,Validation Team Assistant,Sequans CommunicationsSequans Communications,Aug 2015 - Dec 2015 · 5 mos,quans CommunicationsSequans Communications
183516MUH0000459,Lead Data Scientist,MotiveMotive,Sep 2021 - Present · 2 yrs 4 mos,otiveMotive
183516MUH0000459,Instructor: Data Analytics,Institute of Emerging CareersInstitute of Emerging Careers,Feb 2022 - Present · 1 yr 11 mos,itute of Emerging CareersInstitute of Emerging Careers
183516MUH0000459,Senior Data Scientist,DarazDaraz,Oct 2019 - Sep 2021 · 2 yrs,arazDaraz
183516MUH0000459,Machine Learning Engineer,GaditekGaditek,Oct 2016 - Oct 2019 · 3 yrs 1 mo,itekGaditek
183516MUH0000459,BI Analyst,Inseyab Consulting & Information Solutions LLCInseyab Consulting & Information Solutions LLC,Jun 2016 - Oct 2016 · 5 mos,yab Consulting & Information Solutions LLCInseyab Consulting & Information Solutions LLC
183516MUH0000459,Data Science Intern,PredictifyMePredictifyMe,Nov 2015 - Dec 2015 · 2 mos,dictifyMePredictifyMe
183516MUH0000459,Software Developer Intern,10Pearls10Pearls,Jul 2015 - Aug 2015 · 2 mos,arls10Pearls
183825PRA0000466,Lecturer in Health Data Science,Aberystwyth University ,Jul 2023 - Present · 6 mos,rystwyth University · PermanentAberystwyth University · Permanent
183825PRA0000466,Honorary Data Scientist,Hywel Dda University Health BoardHywel Dda University Health Board,Jul 2023 - Present · 6 mos,l Dda University Health BoardHywel Dda University Health Board
183825PRA0000466,Research Fellow,Institut Polytechnique de Paris ,Dec 2021 - Jul 2023 · 1 yr 8 mos,itut Polytechnique de Paris · ContractInstitut Polytechnique de Paris · Contract
183825PRA0000466,Assistant Professor,New York University ,Jan 2022 - Jun 2022 · 6 mos,w York University · ContractNew York University · Contract
183825PRA0000466,Senior Lecturer,Uva Wellassa University of Sri Lanka ,Feb 2021 - Dec 2021 · 11 mos,Wellassa University of Sri Lanka · PermanentUva Wellassa University of Sri Lanka · Permanent
183825PRA0000466,Doctoral Researcher,Institut Polytechnique de Paris ,Mar 2018 - Feb 2021 · 3 yrs,itut Polytechnique de Paris · ContractInstitut Polytechnique de Paris · Contract
183825PRA0000466,Research Engineer,TELECOM SudParis ,Oct 2015 - Feb 2018 · 2 yrs 5 mos, SudParis · ContractTELECOM SudParis · Contract
183855RIM0000467,Data Scientist,Apple ,Apr 2023 - Present · 9 mos,e · Full-timeApple · Full-time
